Id;Goal;State;Launch;Deadline
1568488816;15000;failed;09.12.2012, 14:12:58;01.01.2013, 23:00:00
1568646687;1500;failed;10.04.2013, 19:04:35;10.05.2013, 19:04:35
1568794399;30000;failed;05.02.2013, 23:17:40;03.03.2013, 23:00:00
1568877578;700;failed;02.02.2013, 00:20:25;04.03.2013, 00:20:25
1569194192;293000;failed;21.12.2012, 16:05:19;19.02.2013, 16:05:19
1569399467;700;successful;14.12.2012, 09:03:09;13.01.2013, 09:03:09
1569631220;3000;successful;24.01.2013, 08:27:36;10.03.2013, 08:27:36
1569934742;7500;failed;30.09.2012, 03:30:06;30.10.2012, 03:30:06
1570050047;1500;successful;19.11.2012, 20:35:19;19.12.2012, 20:35:19
1570099237;20000;failed;08.02.2013, 14:11:02;09.04.2013, 13:11:02
1570323286;3400;successful;14.11.2012, 23:47:38;14.12.2012, 23:47:38
1570605424;2200;failed;11.12.2012, 00:53:44;10.01.2013, 00:53:44
1570657742;1000;successful;31.10.2012, 07:48:04;01.12.2012, 05:00:00
1570827464;23000;failed;04.01.2013, 00:56:19;19.01.2013, 00:56:19
1571146505;15000;failed;18.03.2013, 17:44:21;17.04.2013, 16:44:21
1571363784;50000;failed;12.04.2013, 14:17:54;12.05.2013, 14:17:54
1571407838;600;failed;03.02.2013, 06:55:58;05.03.2013, 06:55:58
1571456726;550;successful;20.12.2012, 02:58:05;19.01.2013, 02:58:05
1571666964;6500;successful;10.04.2013, 19:15:50;10.05.2013, 19:15:50
1571756897;10000;successful;14.12.2012, 23:06:25;14.01.2013, 10:00:00
1571759265;200;successful;18.10.2012, 15:37:45;29.11.2012, 01:50:00
1572032342;6000;failed;24.01.2013, 11:51:35;17.02.2013, 01:59:00
1572228653;10000;failed;10.02.2013, 01:22:49;12.03.2013, 00:22:49
1572387775;1500;successful;15.03.2013, 01:35:08;22.03.2013, 03:00:00
1572400541;45000;failed;03.11.2012, 23:08:21;04.12.2012, 00:08:21
1572621791;15000;failed;15.01.2013, 20:41:59;01.03.2013, 20:41:59
1572755623;5000;successful;21.09.2012, 23:38:25;21.10.2012, 23:38:25
1572902916;10000;failed;15.01.2013, 15:22:32;21.02.2013, 09:59:00
1572917522;2000;failed;11.05.2013, 00:42:48;18.05.2013, 06:00:00
1573139903;1300;failed;05.11.2012, 20:27:00;05.12.2012, 20:27:00
1573152279;100000;successful;06.04.2013, 00:41:56;12.05.2013, 01:00:00
1573172616;5000;failed;09.01.2013, 21:33:42;08.02.2013, 21:33:42
1573404772;10000;failed;19.03.2013, 01:21:41;14.05.2013, 22:00:00
1573417511;3800;successful;11.01.2013, 01:54:54;04.02.2013, 18:03:00
1573465588;10000;successful;31.10.2012, 09:22:42;25.11.2012, 09:22:42
1573549612;500;successful;01.01.2013, 00:20:28;31.01.2013, 00:20:28
1573573353;1200;successful;02.02.2013, 04:57:42;01.04.2013, 06:59:00
1573615529;3000;successful;10.12.2012, 00:38:24;09.01.2013, 00:38:24
1573746998;4000;failed;15.01.2013, 12:25:15;16.02.2013, 23:00:00
1574008612;1000;failed;29.03.2013, 00:20:10;04.05.2013, 00:20:10
1574021907;1000;failed;09.02.2013, 13:36:52;11.03.2013, 12:36:52
1574228371;12000;successful;23.03.2013, 02:50:01;22.04.2013, 02:50:01
1574516491;1000;successful;05.04.2013, 02:59:35;30.04.2013, 04:00:00
1574687139;5000;successful;12.03.2013, 02:20:59;30.04.2013, 19:00:00
1574733915;50000;failed;17.02.2013, 17:40:12;22.03.2013, 07:00:00
1574752831;100000;failed;17.12.2012, 15:01:13;15.02.2013, 15:00:00
1574794852;5000;failed;01.12.2012, 18:10:04;31.12.2012, 18:10:04
1574876551;2887;successful;04.01.2013, 19:59:41;29.01.2013, 04:13:00
1574882894;10000;successful;08.04.2013, 18:39:29;08.05.2013, 06:59:00
1574950189;45000;failed;09.04.2013, 13:25:20;09.05.2013, 13:25:20
1575236671;1000;failed;13.02.2013, 11:41:01;05.03.2013, 11:41:01
1575518907;3350;successful;07.01.2013, 21:30:53;18.01.2013, 08:59:00
1575581427;3875;successful;03.05.2013, 16:31:06;20.05.2013, 00:03:00
1575639321;3500;successful;11.04.2013, 18:05:27;11.05.2013, 18:05:27
1575916807;408;failed;15.12.2012, 02:31:15;14.01.2013, 02:31:15
1575941348;1000;successful;18.12.2012, 03:16:43;09.01.2013, 03:16:43
1576180810;1500;successful;12.12.2012, 00:00:19;11.01.2013, 00:00:19
1576188129;2600;failed;17.04.2013, 11:48:00;27.04.2013, 11:00:00
1576238251;15000;successful;12.02.2013, 07:03:14;15.03.2013, 07:00:00
1576414010;6500;failed;09.04.2013, 00:55:22;09.05.2013, 00:55:22
1576705933;11500;failed;04.04.2013, 15:09:38;04.05.2013, 15:09:38
1576733084;900;successful;08.02.2013, 22:39:43;09.04.2013, 08:00:00
1576794884;2000;successful;05.04.2013, 15:08:59;25.04.2013, 05:56:00
1577142247;500;successful;31.01.2013, 19:38:20;01.04.2013, 18:38:20
1577453986;1000;successful;02.04.2013, 23:15:02;16.05.2013, 00:00:00
1577681361;20000;failed;14.03.2013, 01:58:11;13.04.2013, 01:58:11
1577747076;25000;failed;17.03.2013, 19:17:49;22.04.2013, 02:33:00
1577763616;9990;failed;30.04.2013, 11:21:42;17.05.2013, 11:21:42
1577832935;3000;failed;19.04.2013, 23:55:00;19.05.2013, 23:55:00
1577856340;6000;failed;30.03.2013, 00:13:55;14.05.2013, 00:13:55
1577913151;5000;successful;18.02.2013, 06:58:38;19.04.2013, 05:58:38
1578122326;10000;failed;05.12.2012, 01:12:11;25.12.2012, 01:12:11
1578390267;50000;failed;25.01.2013, 00:27:41;15.03.2013, 08:00:00
1578463992;10250;failed;19.10.2012, 01:23:26;28.11.2012, 02:23:26
1578469514;10000;successful;04.04.2013, 02:43:58;04.05.2013, 02:43:58
1578480543;5000;failed;24.11.2012, 04:05:07;14.12.2012, 04:00:00
1578514132;2500;successful;30.01.2013, 20:30:38;06.03.2013, 20:30:38
1578792491;1500;failed;30.01.2013, 23:52:36;31.03.2013, 22:52:36
1579070714;7000;successful;28.11.2012, 13:51:29;18.12.2012, 23:13:00
1579289773;15000;failed;03.04.2013, 23:37:50;18.05.2013, 23:37:50
1579442536;5000;successful;11.03.2013, 04:48:25;20.04.2013, 04:48:25
1579485916;30000;failed;25.10.2012, 01:27:33;29.11.2012, 02:27:33
1579560368;5000;failed;01.12.2012, 02:04:13;18.12.2012, 02:00:00
1579866072;5000;successful;07.04.2013, 22:26:07;28.04.2013, 22:26:07
1579871396;3000;failed;22.12.2012, 06:56:16;16.01.2013, 07:59:00
1580019258;22005;failed;28.03.2013, 01:56:08;27.04.2013, 01:56:08
1580179932;2100;failed;12.04.2013, 06:03:33;26.04.2013, 09:59:00
1580260296;6000;failed;27.03.2013, 03:42:40;19.04.2013, 14:00:00
1580336769;10000;failed;16.04.2013, 23:47:55;16.05.2013, 23:47:55
1580562166;2000;successful;17.01.2013, 19:02:54;01.03.2013, 01:00:00
1580628765;5000;successful;05.04.2013, 09:16:34;05.05.2013, 09:16:34
1580664533;1200;successful;10.02.2013, 12:26:41;03.03.2013, 23:00:00
1580689403;105000;failed;22.11.2012, 04:32:02;01.01.2013, 10:59:00
1580772509;10000;failed;10.01.2013, 00:44:49;25.01.2013, 00:44:49
1580778557;4000;successful;24.10.2012, 02:35:13;23.11.2012, 20:52:00
1580920695;1000;successful;30.01.2013, 08:13:17;01.03.2013, 03:00:00
1581072719;20000;failed;23.03.2013, 19:31:22;01.05.2013, 04:00:00
1581090623;15000;failed;20.11.2012, 01:07:27;27.12.2012, 04:00:00
1581094221;1000;failed;05.02.2013, 23:50:21;22.03.2013, 22:50:21
1581389756;1000;failed;29.01.2013, 20:39:40;01.03.2013, 08:59:00
1581417843;500;successful;30.01.2013, 00:02:21;01.03.2013, 00:02:21
1581565426;3500;failed;30.01.2013, 03:31:16;01.03.2013, 03:31:16
1581602998;2000;failed;03.12.2012, 22:20:50;02.01.2013, 01:09:00
1581610608;16000;failed;29.11.2012, 23:40:32;29.12.2012, 23:40:32
1581689600;2500;failed;20.03.2013, 19:59:07;01.05.2013, 08:59:00
1581812137;3000;successful;24.10.2012, 15:16:10;23.11.2012, 16:16:10
1581897672;20000;failed;19.12.2012, 00:35:47;18.01.2013, 00:35:47
1581975579;4800;successful;11.03.2013, 22:22:10;10.04.2013, 22:22:10
1582069744;20000;failed;21.03.2013, 02:08:35;20.04.2013, 02:08:35
1582159283;20000;failed;26.01.2013, 01:09:59;25.02.2013, 01:09:59
1582190978;50000;failed;14.03.2013, 01:31:21;13.04.2013, 01:31:21
1582486267;7500;successful;01.11.2012, 20:54:50;01.12.2012, 21:54:50
1582658321;12000;failed;08.01.2013, 08:01:09;09.03.2013, 08:01:09
1582763867;3333;failed;05.01.2013, 10:06:08;07.02.2013, 10:06:08
1582897496;2500;failed;17.12.2012, 21:46:48;31.01.2013, 21:46:48
1583222216;5000;successful;20.03.2013, 01:00:00;16.04.2013, 01:00:00
1583246315;30000;failed;14.02.2013, 11:04:42;16.03.2013, 10:04:42
1583377144;775;failed;08.04.2013, 07:02:14;08.05.2013, 07:02:14
1583378464;800;failed;24.01.2013, 02:18:39;23.02.2013, 02:18:39
1583474488;250;failed;08.01.2013, 05:30:28;02.02.2013, 05:30:28
1583522069;9000;failed;30.11.2012, 08:57:19;30.12.2012, 08:57:19
1583799430;350000;failed;27.11.2012, 02:12:42;18.01.2013, 03:00:00
1583970355;1500;successful;14.02.2013, 04:22:56;16.03.2013, 03:22:56
1584431724;5000;successful;29.01.2013, 02:21:21;09.02.2013, 05:00:00
1584674643;250;successful;06.02.2013, 21:18:41;20.02.2013, 21:18:41
1584704081;63515;failed;18.02.2013, 17:35:07;21.03.2013, 06:59:00
1584713823;1000;successful;28.03.2013, 21:41:57;12.05.2013, 21:41:57
1584969074;12000;failed;08.04.2013, 19:24:32;30.04.2013, 19:24:32
1584994507;10500;successful;22.02.2013, 23:51:16;24.03.2013, 22:51:16
1585201814;2000;successful;30.12.2012, 09:04:40;29.01.2013, 09:04:40
1585282388;10000;failed;28.01.2013, 04:46:05;27.02.2013, 04:46:05
1585389041;1750;failed;12.02.2013, 21:58:56;23.03.2013, 07:00:00
1585446564;10000;failed;24.12.2012, 07:11:22;23.01.2013, 07:11:22
1585637006;3000;successful;06.12.2012, 23:04:00;05.01.2013, 23:04:00
1585697807;20000;successful;14.12.2012, 23:55:01;13.01.2013, 23:55:01
1585861710;9000;failed;29.12.2012, 03:48:16;16.02.2013, 07:00:00
1586023082;250000;failed;23.01.2013, 21:32:37;24.03.2013, 20:32:37
1586293691;100000;failed;19.12.2012, 02:28:21;26.01.2013, 02:28:21
1586341939;5000;failed;16.01.2013, 10:23:32;15.02.2013, 07:59:00
1586370148;15000;failed;04.12.2012, 01:27:27;18.12.2012, 01:27:27
1586379071;1800;failed;19.04.2013, 22:58:02;20.05.2013, 22:58:02
1586617948;10000;failed;07.12.2012, 13:53:32;06.01.2013, 13:53:32
1586677675;700;successful;18.12.2012, 20:07:26;17.01.2013, 20:07:26
1586925197;3500;successful;11.10.2012, 23:41:58;11.11.2012, 00:41:58
1587122299;17000;successful;02.01.2013, 20:12:17;09.02.2013, 05:00:00
1587175165;2500;failed;17.02.2013, 23:04:31;18.04.2013, 22:04:31
1587241511;5000;failed;08.01.2013, 08:49:18;07.02.2013, 08:49:18
1587304566;5000;failed;21.03.2013, 17:26:56;20.04.2013, 17:26:56
1587804962;5000;successful;03.01.2013, 00:23:30;02.02.2013, 00:23:30
1587883844;5000;successful;28.12.2012, 23:03:10;11.02.2013, 23:03:10
1588000561;80000;successful;23.02.2013, 05:52:41;25.03.2013, 04:52:41
1588133190;20000;successful;15.03.2013, 07:02:20;29.04.2013, 07:02:20
1588134460;100;successful;24.01.2013, 01:47:30;27.01.2013, 01:47:30
1588153932;2500;failed;04.12.2012, 17:38:35;13.12.2012, 01:00:00
1588162130;2000;failed;26.03.2013, 19:08:27;01.05.2013, 04:40:00
1588457604;2500;successful;21.02.2013, 04:34:51;23.03.2013, 03:34:51
1588566522;9500;failed;15.01.2013, 03:35:15;19.02.2013, 03:35:15
1588782885;3000;successful;02.04.2013, 21:45:55;02.05.2013, 21:45:55
1588983315;36000;failed;20.11.2012, 23:05:11;01.01.2013, 09:59:00
1589213165;15000;successful;04.02.2013, 05:16:47;06.03.2013, 05:16:47
1589538014;3000;successful;27.11.2012, 01:22:48;25.12.2012, 01:00:00
1589542452;100;failed;27.10.2012, 02:27:31;06.12.2012, 03:27:31
1589754682;1350;failed;20.02.2013, 21:43:06;22.03.2013, 20:43:06
1589944664;1000;successful;23.01.2013, 22:22:08;24.03.2013, 21:22:08
1590019997;3000;successful;08.01.2013, 07:03:15;07.02.2013, 07:03:15
1590038826;5000;successful;20.03.2013, 22:35:20;16.04.2013, 02:59:00
1590199685;550;successful;31.12.2012, 21:38:37;11.01.2013, 21:38:37
1590229541;5000;successful;04.12.2012, 20:52:31;03.01.2013, 20:52:31
1590254748;5000;successful;04.04.2013, 00:56:35;04.05.2013, 00:56:35
1590763017;7500;failed;17.04.2013, 12:01:03;20.05.2013, 02:00:00
1590830028;1200;successful;10.10.2012, 22:05:03;09.11.2012, 20:00:00
1590888905;35000;failed;19.04.2013, 17:07:23;17.05.2013, 17:07:23
1591020094;10000;successful;15.03.2013, 00:53:10;14.04.2013, 00:53:10
1591067208;50000;successful;18.04.2013, 22:39:31;21.05.2013, 03:00:00
1591095855;900;successful;02.10.2012, 19:19:11;20.10.2012, 19:19:11
1591275891;50000;failed;21.12.2012, 02:50:32;20.01.2013, 02:50:32
1591390308;5500;failed;14.02.2013, 20:10:41;16.03.2013, 03:00:00
1591409711;600;successful;05.01.2013, 00:15:43;25.01.2013, 08:00:00
1591472094;2600;failed;14.02.2013, 06:32:12;16.03.2013, 00:10:00
1591720131;75000;successful;15.11.2012, 21:38:52;15.12.2012, 21:38:52
1591898730;3100;failed;29.12.2012, 07:19:38;28.01.2013, 07:19:38
1591905066;8000;successful;09.01.2013, 23:54:58;01.02.2013, 01:00:00
1591938612;15000;failed;20.03.2013, 04:04:19;24.04.2013, 04:04:19
1592003169;2000;failed;08.12.2012, 22:28:35;07.01.2013, 22:28:35
1592011143;2000;successful;15.10.2012, 07:01:43;14.12.2012, 08:01:43
1592173306;20000;failed;20.11.2012, 01:18:56;20.12.2012, 01:18:56
1592216227;2500;failed;08.12.2012, 05:08:35;07.01.2013, 05:08:35
1592249893;975;successful;08.01.2013, 00:12:28;15.02.2013, 19:00:00
1592420623;60000;failed;27.11.2012, 02:57:28;01.01.2013, 02:57:28
1592458436;2150;successful;29.10.2012, 02:16:56;28.11.2012, 03:16:56
1592580903;10000;failed;15.12.2012, 07:36:23;14.01.2013, 07:36:23
1592715490;150;failed;12.02.2013, 22:53:44;07.03.2013, 10:59:00
1592803078;1000;failed;31.10.2012, 17:28:48;30.11.2012, 18:28:48
1592921005;5000;failed;13.04.2013, 12:28:42;13.05.2013, 12:28:42
1593110395;10000;failed;04.12.2012, 01:26:48;18.01.2013, 01:26:48
1593143881;2500;successful;23.12.2012, 18:57:40;01.02.2013, 18:57:40
1593345782;1407;successful;26.10.2012, 04:11:10;25.11.2012, 05:11:10
1593638966;750;successful;29.12.2012, 01:02:48;01.02.2013, 07:30:00
1593641487;50000;failed;26.03.2013, 21:00:14;25.04.2013, 21:00:14
1593662755;2730;failed;26.10.2012, 18:10:06;25.11.2012, 19:10:06
1593790510;4000;failed;09.02.2013, 19:05:06;26.03.2013, 18:05:06
1594192931;55000;failed;18.01.2013, 14:09:11;17.02.2013, 14:09:11
1594237986;300;failed;16.04.2013, 16:40:52;26.04.2013, 16:40:52
1594250017;2000;successful;13.02.2013, 04:31:56;15.03.2013, 03:31:56
1594358426;1200;successful;12.01.2013, 22:02:36;11.02.2013, 22:02:36
1594450974;10000;successful;26.10.2012, 19:25:37;16.11.2012, 10:59:00
1594482774;25000;failed;05.02.2013, 06:09:34;07.03.2013, 06:09:34
1594680677;4100;failed;26.11.2012, 20:40:35;19.12.2012, 20:40:35
1594781874;1250;failed;29.12.2012, 05:13:06;28.01.2013, 05:13:06
1594803734;5000;successful;08.12.2012, 18:57:27;07.01.2013, 18:57:27
1594875316;100;successful;01.11.2012, 21:51:11;01.12.2012, 22:51:11
1594931441;1000;successful;09.02.2013, 03:24:50;06.03.2013, 20:00:00
1595138124;5500;failed;09.03.2013, 06:13:31;03.04.2013, 05:13:31
1595218280;20000;failed;12.10.2012, 01:40:13;11.11.2012, 02:40:13
1595253214;450;failed;16.04.2013, 23:35:26;07.05.2013, 07:03:00
1595337096;27000;successful;18.03.2013, 15:59:35;22.04.2013, 15:59:35
1595517599;2000;successful;12.12.2012, 21:51:30;10.02.2013, 08:00:00
1595555932;1000;successful;20.03.2013, 06:31:18;20.04.2013, 05:00:00
1595613626;5000;successful;30.04.2013, 16:02:32;20.05.2013, 16:02:32
1595756262;20000;failed;26.03.2013, 02:02:28;25.04.2013, 02:02:28
1596150373;90000;failed;12.11.2012, 14:00:46;17.12.2012, 14:00:46
1596295418;25000;failed;04.02.2013, 22:57:51;23.02.2013, 03:59:00
1596370774;1000;successful;05.01.2013, 19:41:46;25.01.2013, 19:41:46
1596849498;2200;failed;02.02.2013, 19:18:13;17.02.2013, 19:18:13
1596926979;3500;failed;28.12.2012, 19:34:13;07.01.2013, 10:11:00
1597298785;3000;successful;08.04.2013, 18:44:07;08.05.2013, 18:44:07
1597335233;5000;successful;14.02.2013, 04:04:29;16.03.2013, 03:04:29
1597774334;1800;successful;01.12.2012, 22:34:40;18.12.2012, 02:00:00
1598056159;2500;successful;30.03.2013, 22:35:44;24.04.2013, 12:00:00
1598244444;500;successful;22.03.2013, 16:29:41;11.04.2013, 16:29:41
1598293348;6500;failed;08.03.2013, 20:45:08;07.04.2013, 19:45:08
1598317352;3200;successful;25.10.2012, 17:52:53;09.11.2012, 18:52:53
1598513682;4000;failed;25.01.2013, 06:28:51;15.02.2013, 06:28:51
1598639624;9000;failed;27.11.2012, 09:17:23;27.12.2012, 09:17:23
1598747641;5000;successful;26.03.2013, 10:19:42;25.04.2013, 10:19:42
1598807992;10000;failed;10.04.2013, 03:55:05;10.05.2013, 03:55:05
1598942708;16000;successful;21.11.2012, 01:49:20;21.12.2012, 01:49:20
1598974559;100;successful;29.01.2013, 14:24:09;05.03.2013, 22:00:00
1599301888;50000;failed;19.02.2013, 19:30:14;06.03.2013, 19:30:14
1599425483;56000;successful;07.02.2013, 21:48:09;08.04.2013, 20:48:09
1599507795;1600;successful;16.12.2012, 02:48:45;07.01.2013, 06:00:00
1599508740;80000;failed;13.02.2013, 11:00:24;15.03.2013, 10:00:24
1599545634;50000;failed;30.10.2012, 10:17:33;29.11.2012, 11:17:33
1599594169;5750;successful;15.10.2012, 22:54:38;14.11.2012, 23:54:38
1599614645;5000;failed;08.12.2012, 00:53:30;06.02.2013, 00:53:30
1599624792;20000;failed;29.03.2013, 01:52:28;13.05.2013, 01:52:28
1599699057;550;successful;09.01.2013, 00:59:17;16.01.2013, 20:00:00
1599771506;1000;failed;11.04.2013, 08:38:12;11.05.2013, 08:38:12
1599939517;2500;failed;26.03.2013, 21:24:37;25.04.2013, 21:24:37
1599992866;7000;failed;20.03.2013, 22:45:17;19.04.2013, 22:45:17
1600137877;12750;successful;14.02.2013, 15:50:37;16.03.2013, 14:50:37
1600187041;10000;failed;10.12.2012, 23:49:43;04.01.2013, 23:49:43
1600254156;500;successful;04.04.2013, 23:32:10;09.05.2013, 23:32:10
1600257731;3000;failed;05.12.2012, 04:47:41;19.01.2013, 04:47:41
1600323371;15000;successful;07.12.2012, 05:43:23;08.01.2013, 08:00:00
1600492127;3440;successful;13.02.2013, 18:38:39;28.02.2013, 18:38:39
1600907900;10000;failed;04.11.2012, 03:57:14;04.12.2012, 04:57:14
1601354873;2500;successful;01.11.2012, 22:20:27;01.12.2012, 23:20:27
1601355133;4444;successful;26.01.2013, 00:04:32;25.02.2013, 00:04:32
1601490324;7000;failed;01.02.2013, 07:02:24;03.03.2013, 07:02:24
1601954407;10000;failed;13.03.2013, 02:22:50;13.04.2013, 03:00:00
1601958428;5000;successful;19.10.2012, 19:07:25;24.11.2012, 05:59:00
1602262726;600;successful;13.10.2012, 01:05:46;12.12.2012, 02:05:46
1602347292;38375;successful;13.11.2012, 18:51:06;13.12.2012, 18:51:06
1602372158;18000;successful;31.12.2012, 03:44:47;29.01.2013, 03:44:47
1602423342;5000;successful;18.02.2013, 17:50:29;11.03.2013, 06:59:00
1602457501;1000;successful;21.03.2013, 02:16:03;31.03.2013, 02:16:03
1602505814;5000;successful;30.11.2012, 06:15:12;27.12.2012, 04:59:00
1602522392;3184;successful;14.03.2013, 22:13:58;08.04.2013, 08:59:00
1602718231;3000;successful;31.01.2013, 22:33:12;02.03.2013, 22:33:12
1602818904;2500;successful;06.12.2012, 20:23:44;05.01.2013, 20:23:44
1602827238;500;failed;01.11.2012, 07:56:09;01.12.2012, 08:56:09
1602862028;14000;successful;16.10.2012, 04:05:00;15.11.2012, 05:05:00
1603015126;80000;failed;23.12.2012, 21:44:41;21.02.2013, 21:44:41
1603066686;8500;successful;12.12.2012, 17:53:44;16.01.2013, 00:08:00
1603108234;10000;failed;27.11.2012, 02:50:01;24.01.2013, 19:14:00
1603116924;25000;successful;18.10.2012, 02:55:11;30.11.2012, 03:55:11
1603159768;7500;successful;15.11.2012, 21:47:49;14.01.2013, 21:47:49
1603483780;750;successful;08.01.2013, 19:10:06;07.02.2013, 19:10:06
1603599296;3500;successful;20.03.2013, 21:30:20;19.04.2013, 21:30:20
1603844295;7000;successful;16.10.2012, 00:33:18;25.11.2012, 07:59:00
1603925136;2400;failed;05.11.2012, 14:13:07;04.01.2013, 14:13:07
1604062391;3000;successful;12.04.2013, 00:10:39;12.05.2013, 00:10:39
1604312479;1000;failed;14.03.2013, 08:59:24;13.05.2013, 08:59:24
1604620515;10000;failed;09.04.2013, 01:54:12;10.05.2013, 01:54:12
1604789500;2500;successful;18.03.2013, 22:39:15;17.04.2013, 22:39:15
1605278654;500;failed;22.02.2013, 20:08:26;19.03.2013, 20:08:26
1605316524;12000;successful;05.04.2013, 02:01:20;05.05.2013, 02:01:20
1605410956;850;successful;12.12.2012, 14:21:49;20.01.2013, 08:00:00
1605693967;1500;failed;27.03.2013, 21:30:58;25.04.2013, 03:34:00
1605992404;1500;failed;20.12.2012, 05:04:29;09.01.2013, 03:00:00
1606525742;1500;failed;29.01.2013, 01:04:21;13.02.2013, 01:04:21
1606571306;5000;failed;04.05.2013, 11:11:07;18.05.2013, 11:11:07
1606655776;65000;failed;11.01.2013, 02:17:42;10.02.2013, 02:17:42
1606705004;6900;failed;06.04.2013, 09:56:26;16.05.2013, 03:00:00
1606714575;8000;failed;19.02.2013, 21:40:20;21.03.2013, 20:40:20
1606726654;2500;successful;19.02.2013, 21:40:59;21.03.2013, 20:40:59
1606767392;4000;successful;04.12.2012, 03:55:28;06.01.2013, 11:00:00
1606857896;200000;failed;10.01.2013, 22:46:54;24.02.2013, 22:46:54
1606958226;1000;successful;16.11.2012, 00:09:24;03.12.2012, 08:59:00
1607082871;12500;failed;25.10.2012, 19:30:10;24.11.2012, 20:30:10
1607244615;1500;failed;01.01.2013, 13:46:35;31.01.2013, 13:46:35
1607299693;150000;failed;15.01.2013, 03:42:30;15.02.2013, 08:00:00
1607330820;100000;successful;13.11.2012, 01:06:44;21.12.2012, 08:00:00
1607553697;600;successful;16.10.2012, 03:42:16;15.11.2012, 04:42:16
1607704903;5000;successful;08.04.2013, 21:00:57;08.05.2013, 21:00:57
1607886766;500;successful;15.03.2013, 03:56:32;14.04.2013, 03:56:32
1607935125;4000;successful;05.12.2012, 06:32:49;14.01.2013, 07:55:00
1607970371;5000;failed;12.02.2013, 01:03:04;14.03.2013, 00:03:04
1608083924;3000;failed;04.04.2013, 03:00:54;04.05.2013, 03:00:54
1608244444;230000;failed;10.10.2012, 05:02:18;14.11.2012, 06:02:18
1608304123;8500;failed;09.10.2012, 22:12:26;08.12.2012, 23:12:26
1608345138;2000;failed;12.03.2013, 06:44:08;11.05.2013, 06:44:08
1608630035;1600;successful;03.04.2013, 02:24:28;03.05.2013, 02:24:28
1608660756;1000;successful;20.02.2013, 21:07:34;22.03.2013, 20:07:34
1608693966;1500;successful;27.01.2013, 18:42:15;08.03.2013, 18:42:15
1608739777;27000;failed;13.03.2013, 17:51:55;12.04.2013, 17:51:55
1608788050;70000;failed;26.10.2012, 16:46:10;07.12.2012, 17:46:10
1608798697;1000;failed;13.12.2012, 23:02:23;12.01.2013, 23:02:23
1608900373;10000;failed;21.02.2013, 21:45:49;23.03.2013, 20:45:49
1608922023;6000;failed;23.10.2012, 00:12:03;22.11.2012, 00:12:03
1608944614;2300;failed;14.11.2012, 20:57:48;17.12.2012, 20:57:48
1609235154;20000;successful;10.12.2012, 23:34:26;29.01.2013, 23:34:26
1609451936;2900;failed;12.04.2013, 03:48:14;10.05.2013, 14:43:00
1609518742;25000;failed;23.02.2013, 06:35:42;25.03.2013, 05:35:42
1609684639;750;failed;26.03.2013, 08:00:20;25.04.2013, 08:00:20
1609774723;2700;failed;21.03.2013, 03:26:10;20.04.2013, 03:26:10
1609839994;20000;successful;04.12.2012, 00:02:52;03.01.2013, 00:02:52
1610165549;1200;failed;15.02.2013, 20:56:39;17.03.2013, 19:56:39
1610216848;5000;successful;14.10.2012, 16:26:38;15.11.2012, 10:59:00
1610482034;450;failed;18.04.2013, 00:14:10;30.04.2013, 15:00:00
1610536279;7000;failed;12.02.2013, 04:13:22;18.03.2013, 13:00:00
1610662869;2500;successful;17.04.2013, 16:42:00;24.04.2013, 16:42:00
1610702490;1000;failed;22.02.2013, 17:39:19;24.03.2013, 16:39:19
1610883851;5000;failed;29.01.2013, 08:33:38;28.02.2013, 08:33:38
1610935037;4500;successful;21.02.2013, 09:17:03;11.03.2013, 08:17:03
1610946422;1800;failed;18.04.2013, 01:06:50;30.04.2013, 19:00:00
1611310001;2800;successful;13.02.2013, 00:44:26;21.03.2013, 06:59:00
1611583991;4200;failed;20.02.2013, 00:41:02;04.03.2013, 01:06:00
1611954391;4995;failed;12.12.2012, 01:02:14;11.01.2013, 01:02:14
1611957199;3000;successful;23.03.2013, 15:28:43;22.04.2013, 15:28:43
1612024918;20000;successful;11.02.2013, 04:48:11;13.03.2013, 03:48:11
1612054126;10000;successful;16.04.2013, 05:13:26;18.05.2013, 09:59:00
1612082670;200;successful;19.10.2012, 22:50:35;18.11.2012, 23:50:35
1612105580;5000;successful;02.02.2013, 18:30:52;04.03.2013, 18:30:52
1612448010;4000;failed;29.09.2012, 22:04:49;28.11.2012, 23:04:49
1612516731;1250;failed;03.01.2013, 01:49:55;02.02.2013, 01:49:55
1612587537;10000;successful;05.04.2013, 16:48:27;20.05.2013, 16:48:27
1612650256;2000;failed;16.02.2013, 02:32:17;23.03.2013, 01:32:17
1612895307;2500;failed;01.02.2013, 23:11:10;03.03.2013, 23:11:10
1612895618;15000;successful;28.12.2012, 02:14:41;01.02.2013, 02:14:41
1613065303;500;failed;25.01.2013, 04:40:34;24.02.2013, 04:40:34
1613289178;15000;failed;15.04.2013, 04:39:23;08.05.2013, 04:36:00
1613318308;8500;failed;27.11.2012, 01:05:12;27.12.2012, 01:05:12
1613412756;3000;successful;15.02.2013, 00:08:50;16.03.2013, 23:08:50
1613613996;20000;failed;20.12.2012, 22:31:28;18.02.2013, 22:31:28
1613707720;4000;successful;18.10.2012, 19:01:45;02.12.2012, 00:00:00
1613794767;630;successful;14.11.2012, 18:50:06;14.12.2012, 18:50:06
1614515433;100;successful;06.02.2013, 21:46:53;11.02.2013, 05:00:00
